translator,family,language,domain,cosine,bleu,ter,embedding
google,romance,pt,technical,0.9907563863019838,81.2837284993049,10.258418167580269,0.9837613105773926
google,romance,pt,legal,0.9902765348111428,73.8596660792864,15.851922164214525,0.940673530101776
google,romance,pt,emotional,0.9911806553454788,65.1418065133667,20.833333333333336,0.941104531288147
google,romance,ro,conversational,0.9906847705256636,68.34919798857568,21.45922746781116,0.8863887190818787
google,romance,ro,cultural,0.9836022201555608,71.59171057915793,16.542473919523097,0.9453434944152832
google,romance,ro,idiomatic,0.9877155496057708,75.45255110366078,15.84956346541303,0.9270169734954834
google,romance,ro,technical,0.9894621062400925,83.39022906626978,9.788566953797964,0.9786184430122375
google,romance,ro,legal,0.9915150133588324,74.3853041410771,15.614617940199334,0.9599369168281556
google,romance,ro,emotional,0.9908424363433548,65.09060699234816,21.43574297188755,0.9332044124603271
google,germanic,af,conversational,0.9931639985032724,76.70660399343609,16.84549356223176,0.909066915512085
google,germanic,af,cultural,0.9918634406215346,82.21326438664369,10.879284649776451,0.971114218235016
google,germanic,af,idiomatic,0.9916530688812278,80.31445412993438,12.155809267965076,0.9587418437004088
google,germanic,af,technical,0.9919673234771288,84.96722655540546,7.909162098668755,0.983989119529724
google,germanic,af,legal,0.9947851717077668,84.46182351454266,8.780256288561937,0.9727509021759032
google,germanic,af,emotional,0.9937176775346512,72.92534154186062,16.867469879518072,0.9614759683609008
google,germanic,da,conversational,0.993679462470107,77.73657937297097,15.557939914163091,0.919954776763916
google,germanic,da,cultural,0.9887313440809252,77.86639897357178,12.593144560357675,0.9651930928230286
google,germanic,da,idiomatic,0.991432932785002,80.98922097122883,12.62592343854936,0.955988109111786
google,germanic,da,technical,0.9930618372261806,86.77797860234955,6.969459671104151,0.9836066961288452
google,germanic,da,legal,0.9908128993643698,76.15044793313783,13.906027527289986,0.9464473724365234
google,germanic,da,emotional,0.9943478926152584,71.91071111075897,16.76706827309237,0.9520204663276672
google,germanic,de,conversational,0.9870611194225998,62.54807009778724,29.184549356223176,0.865165650844574
google,germanic,de,cultural,0.9812731553491792,62.96316635590789,23.91952309985097,0.9380013942718506
google,germanic,de,idiomatic,0.9803889259887626,59.776554507073335,28.94560107454668,0.8851129412651062
google,germanic,de,technical,0.9890191457413328,75.61279728209347,13.234142521534848,0.9820759296417236
google,germanic,de,legal,0.983797552423009,60.54801779180049,25.296630280018984,0.9103421568870544
google,germanic,de,emotional,0.9906017106613112,59.53207341347513,25.903614457831324,0.9324046969413756
google,germanic,is,conversational,0.9906118795682068,71.89759450482305,20.70815450643777,0.8902727365493774
google,germanic,is,cultural,0.986365671090022,74.73011033192306,13.636363636363637,0.9529858231544496
google,germanic,is,idiomatic,0.9878822494649664,73.7814712412604,17.259905977165882,0.9370858669281006
google,germanic,is,technical,0.9821011075776812,73.04268502737571,16.131558339859044,0.938377857208252
google,germanic,is,legal,0.9845168103789436,62.0993359796496,25.10678690080683,0.9096068739891052
google,germanic,is,emotional,0.9929940654820372,69.24565265148006,18.423694779116463,0.9590910077095032
google,germanic,nl,conversational,0.9871296733247448,65.77258706161437,27.038626609442066,0.8577632308006287
google,germanic,nl,cultural,0.9864608930791978,70.84622008569103,17.95827123695976,0.959941864013672
google,germanic,nl,idiomatic,0.9857359729384314,69.32111386948908,21.490933512424444,0.926463782787323
google,germanic,nl,technical,0.9880217080604804,76.18490076278782,13.234142521534848,0.9798716902732848
google,germanic,nl,legal,0.9893123802971284,67.10657641971623,19.41148552444233,0.9399182796478271
google,germanic,nl,emotional,0.9905366672957746,67.02610268955608,20.783132530120483,0.9473662376403807
google,germanic,no,conversational,0.9930826067423874,78.60878880302933,15.557939914163091,0.920805037021637
google,germanic,no,cultural,0.9887425426316816,76.915242659943,11.997019374068554,0.9644560813903807
google,germanic,no,idiomatic,0.9925091188800336,82.51985955116629,11.417058428475489,0.9612531065940856
google,germanic,no,technical,0.9928406834375968,86.25576955021144,7.987470634299139,0.979052186012268
google,germanic,no,legal,0.9904223784535132,74.8505739489096,14.855244423350737,0.945784330368042
google,germanic,no,emotional,0.99425494055762,74.14973909271995,14.909638554216867,0.9640265703201294
